2026-09-20 18:27:02 status half-installed libbpf1:amd64 1:1.5.0-3
2026-09-20 18:27:02 status unpacked libbpf1:amd64 1:1.5.0-3
2026-09-20 18:27:02 install libcap2-bin:amd64 <none> 1:2.75-10+deb13u1+b3
2026-09-20 18:27:02 status half-installed libcap2-bin:amd64 1:2.75-10+deb13u1+b3
2026-09-20 18:27:02 status unpacked libcap2-bin:amd64 1:2.75-10+deb13u1+b3
2026-09-20 18:27:02 install libedit2:amd64 <none> 3.1-20250104-1
2026-09-20 18:27:02 status half-installed libedit2:amd64 3.1-20250104-1
2026-09-20 18:27:02 status unpacked libedit2:amd64 3.1-20250104-1
2026-09-20 18:27:02 install libelf1t64:amd64 <none> 0.192-4
2026-09-20 18:27:02 status half-installed libelf1t64:amd64 0.192-4
2026-09-20 18:27:02 status unpacked libelf1t64:amd64 0.192-4
2026-09-20 18:27:02 install libfdisk1:amd64 <none> 2.41.5-0+deb13u1
2026-09-20 18:27:02 status half-installed libfdisk1:amd64 2.41.5-0+deb13u1
2026-09-20 18:27:02 status unpacked libfdisk1:amd64 2.41.5-0+deb13u1
2026-09-20 18:27:02 install libgssapi-krb5-2:amd64 <none> 1.21.3-5+deb13u1
2026-09-20 18:27:02 status half-installed libgssapi-krb5-2:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:02 status unpacked libgssapi-krb5-2:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:02 install libidn2-0:amd64 <none> 2.3.8-2
2026-09-20 18:27:02 status half-installed libidn2-0:amd64 2.3.8-2
2026-09-20 18:27:03 status unpacked libidn2-0:amd64 2.3.8-2
2026-09-20 18:27:03 install libjansson4:amd64 <none> 2.14-2+b3
2026-09-20 18:27:03 status half-installed libjansson4:amd64 2.14-2+b3
2026-09-20 18:27:03 status unpacked libjansson4:amd64 2.14-2+b3
2026-09-20 18:27:03 install libk5crypto3:amd64 <none> 1.21.3-5+deb13u1
2026-09-20 18:27:03 status half-installed libk5crypto3:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:03 status unpacked libk5crypto3:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:03 install libkeyutils1:amd64 <none> 1.6.3-6
2026-09-20 18:27:03 status half-installed libkeyutils1:amd64 1.6.3-6
2026-09-20 18:27:03 status unpacked libkeyutils1:amd64 1.6.3-6
2026-09-20 18:27:03 install libkmod2:amd64 <none> 34.2-2
2026-09-20 18:27:03 status half-installed libkmod2:amd64 34.2-2
2026-09-20 18:27:03 status unpacked libkmod2:amd64 34.2-2
2026-09-20 18:27:03 install libkrb5-3:amd64 <none> 1.21.3-5+deb13u1
2026-09-20 18:27:03 status half-installed libkrb5-3:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:03 status unpacked libkrb5-3:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:03 install libkrb5support0:amd64 <none> 1.21.3-5+deb13u1
2026-09-20 18:27:03 status half-installed libkrb5support0:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:03 status unpacked libkrb5support0:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:03 install liblocale-gettext-perl:amd64 <none> 1.07-7+b1
2026-09-20 18:27:03 status half-installed liblocale-gettext-perl:amd64 1.07-7+b1
2026-09-20 18:27:03 status unpacked liblocale-gettext-perl:amd64 1.07-7+b1
2026-09-20 18:27:03 install libmnl0:amd64 <none> 1.0.5-3
2026-09-20 18:27:03 status half-installed libmnl0:amd64 1.0.5-3
2026-09-20 18:27:03 status unpacked libmnl0:amd64 1.0.5-3
2026-09-20 18:27:03 install libncursesw6:amd64 <none> 6.5+20250216-2
2026-09-20 18:27:03 status half-installed libncursesw6:amd64 6.5+20250216-2
2026-09-20 18:27:03 status unpacked libncursesw6:amd64 6.5+20250216-2
2026-09-20 18:27:03 install libnewt0.52:amd64 <none> 0.52.25-1
2026-09-20 18:27:03 status half-installed libnewt0.52:amd64 0.52.25-1
2026-09-20 18:27:04 status unpacked libnewt0.52:amd64 0.52.25-1
2026-09-20 18:27:04 install libnftables1:amd64 <none> 1.1.3-1
2026-09-20 18:27:04 status half-installed libnftables1:amd64 1.1.3-1
2026-09-20 18:27:04 status unpacked libnftables1:amd64 1.1.3-1
2026-09-20 18:27:04 install libnftnl11:amd64 <none> 1.2.9-1
2026-09-20 18:27:04 status half-installed libnftnl11:amd64 1.2.9-1
2026-09-20 18:27:04 status unpacked libnftnl11:amd64 1.2.9-1
2026-09-20 18:27:04 install libpopt0:amd64 <none> 1.19+dfsg-2
2026-09-20 18:27:04 status half-installed libpopt0:amd64 1.19+dfsg-2
2026-09-20 18:27:04 status unpacked libpopt0:amd64 1.19+dfsg-2
2026-09-20 18:27:04 install libproc2-0:amd64 <none> 2:4.0.4-9
2026-09-20 18:27:04 status half-installed libproc2-0:amd64 2:4.0.4-9
2026-09-20 18:27:04 status unpacked libproc2-0:amd64 2:4.0.4-9
2026-09-20 18:27:04 install libreadline8t64:amd64 <none> 8.2-6
2026-09-20 18:27:04 status half-installed libreadline8t64:amd64 8.2-6
2026-09-20 18:27:04 status unpacked libreadline8t64:amd64 8.2-6
2026-09-20 18:27:04 install libslang2:amd64 <none> 2.3.3-5+b2
2026-09-20 18:27:04 status half-installed libslang2:amd64 2.3.3-5+b2
2026-09-20 18:27:04 status unpacked libslang2:amd64 2.3.3-5+b2
2026-09-20 18:27:04 install libtext-charwidth-perl:amd64 <none> 0.04-11+b4
2026-09-20 18:27:04 status half-installed libtext-charwidth-perl:amd64 0.04-11+b4
2026-09-20 18:27:04 status unpacked libtext-charwidth-perl:amd64 0.04-11+b4
2026-09-20 18:27:04 install libtext-iconv-perl:amd64 <none> 1.7-8+b4
2026-09-20 18:27:04 status half-installed libtext-iconv-perl:amd64 1.7-8+b4
2026-09-20 18:27:04 status unpacked libtext-iconv-perl:amd64 1.7-8+b4
2026-09-20 18:27:04 install libtext-wrapi18n-perl:all <none> 0.06-10
2026-09-20 18:27:04 status half-installed libtext-wrapi18n-perl:all 0.06-10
2026-09-20 18:27:04 status unpacked libtext-wrapi18n-perl:all 0.06-10
2026-09-20 18:27:04 install libtirpc-common:all <none> 1.3.6+ds-1
2026-09-20 18:27:04 status half-installed libtirpc-common:all 1.3.6+ds-1
2026-09-20 18:27:05 status unpacked libtirpc-common:all 1.3.6+ds-1
2026-09-20 18:27:05 install libtirpc3t64:amd64 <none> 1.3.6+ds-1
2026-09-20 18:27:05 status half-installed libtirpc3t64:amd64 1.3.6+ds-1
2026-09-20 18:27:05 status unpacked libtirpc3t64:amd64 1.3.6+ds-1
2026-09-20 18:27:05 install libunistring5:amd64 <none> 1.3-2
2026-09-20 18:27:05 status half-installed libunistring5:amd64 1.3-2
2026-09-20 18:27:05 status unpacked libunistring5:amd64 1.3-2
2026-09-20 18:27:05 install libxtables12:amd64 <none> 1.8.11-2
2026-09-20 18:27:05 status half-installed libxtables12:amd64 1.8.11-2
2026-09-20 18:27:05 status unpacked libxtables12:amd64 1.8.11-2
2026-09-20 18:27:05 install linux-sysctl-defaults:all <none> 4.12.1
2026-09-20 18:27:05 status half-installed linux-sysctl-defaults:all 4.12.1
2026-09-20 18:27:05 status triggers-pending systemd:amd64 257.13-1~deb13u1
2026-09-20 18:27:05 status unpacked linux-sysctl-defaults:all 4.12.1
2026-09-20 18:27:05 install logrotate:amd64 <none> 3.22.0-1
2026-09-20 18:27:05 status half-installed logrotate:amd64 3.22.0-1
2026-09-20 18:27:05 status unpacked logrotate:amd64 3.22.0-1
2026-09-20 18:27:05 install logsave:amd64 <none> 1.47.2-3+b12
2026-09-20 18:27:05 status half-installed logsave:amd64 1.47.2-3+b12
2026-09-20 18:27:05 status unpacked logsave:amd64 1.47.2-3+b12
2026-09-20 18:27:05 install nano:amd64 <none> 8.4-1+deb13u1
2026-09-20 18:27:05 status half-installed nano:amd64 8.4-1+deb13u1
2026-09-20 18:27:05 status unpacked nano:amd64 8.4-1+deb13u1
2026-09-20 18:27:05 install netbase:all <none> 6.5
2026-09-20 18:27:05 status half-installed netbase:all 6.5
2026-09-20 18:27:05 status unpacked netbase:all 6.5
2026-09-20 18:27:05 install nftables:amd64 <none> 1.1.3-1
2026-09-20 18:27:05 status half-installed nftables:amd64 1.1.3-1
2026-09-20 18:27:05 status unpacked nftables:amd64 1.1.3-1
2026-09-20 18:27:06 install procps:amd64 <none> 2:4.0.4-9
2026-09-20 18:27:06 status half-installed procps:amd64 2:4.0.4-9
2026-09-20 18:27:06 status unpacked procps:amd64 2:4.0.4-9
2026-09-20 18:27:06 install readline-common:all <none> 8.2-6
2026-09-20 18:27:06 status half-installed readline-common:all 8.2-6
2026-09-20 18:27:06 status unpacked readline-common:all 8.2-6
2026-09-20 18:27:06 install sensible-utils:all <none> 0.0.25
2026-09-20 18:27:06 status half-installed sensible-utils:all 0.0.25
2026-09-20 18:27:06 status unpacked sensible-utils:all 0.0.25
2026-09-20 18:27:06 install udev:amd64 <none> 257.13-1~deb13u1
2026-09-20 18:27:06 status half-installed udev:amd64 257.13-1~deb13u1
2026-09-20 18:27:06 status unpacked udev:amd64 257.13-1~deb13u1
2026-09-20 18:27:06 install vim-common:all <none> 2:9.1.1230-2
2026-09-20 18:27:06 status half-installed vim-common:all 2:9.1.1230-2
2026-09-20 18:27:06 status unpacked vim-common:all 2:9.1.1230-2
2026-09-20 18:27:06 install vim-tiny:amd64 <none> 2:9.1.1230-2
2026-09-20 18:27:06 status half-installed vim-tiny:amd64 2:9.1.1230-2
2026-09-20 18:27:07 status unpacked vim-tiny:amd64 2:9.1.1230-2
2026-09-20 18:27:07 install whiptail:amd64 <none> 0.52.25-1
2026-09-20 18:27:07 status half-installed whiptail:amd64 0.52.25-1
2026-09-20 18:27:07 status unpacked whiptail:amd64 0.52.25-1
2026-09-20 18:27:07 trigproc libc-bin:amd64 2.41-12+deb13u4 <none>
2026-09-20 18:27:07 status half-configured libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:27:07 status installed libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:27:07 trigproc systemd:amd64 257.13-1~deb13u1 <none>
2026-09-20 18:27:07 status half-configured systemd:amd64 257.13-1~deb13u1
2026-09-20 18:27:07 status installed systemd:amd64 257.13-1~deb13u1
2026-09-20 18:27:07 startup packages configure
2026-09-20 18:27:07 configure cpio:amd64 2.15+dfsg-2 <none>
2026-09-20 18:27:07 status unpacked cpio:amd64 2.15+dfsg-2
2026-09-20 18:27:07 status half-configured cpio:amd64 2.15+dfsg-2
2026-09-20 18:27:07 status installed cpio:amd64 2.15+dfsg-2
2026-09-20 18:27:08 configure libtext-iconv-perl:amd64 1.7-8+b4 <none>
2026-09-20 18:27:08 status unpacked libtext-iconv-perl:amd64 1.7-8+b4
2026-09-20 18:27:08 status half-configured libtext-iconv-perl:amd64 1.7-8+b4
2026-09-20 18:27:08 status installed libtext-iconv-perl:amd64 1.7-8+b4
2026-09-20 18:27:08 configure libtext-charwidth-perl:amd64 0.04-11+b4 <none>
2026-09-20 18:27:08 status unpacked libtext-charwidth-perl:amd64 0.04-11+b4
2026-09-20 18:27:08 status half-configured libtext-charwidth-perl:amd64 0.04-11+b4
2026-09-20 18:27:08 status installed libtext-charwidth-perl:amd64 0.04-11+b4
2026-09-20 18:27:08 configure libkeyutils1:amd64 1.6.3-6 <none>
2026-09-20 18:27:08 status triggers-pending libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:27:08 status unpacked libkeyutils1:amd64 1.6.3-6
2026-09-20 18:27:08 status half-configured libkeyutils1:amd64 1.6.3-6
2026-09-20 18:27:08 status installed libkeyutils1:amd64 1.6.3-6
2026-09-20 18:27:08 configure apt-utils:amd64 3.0.3 <none>
2026-09-20 18:27:08 status unpacked apt-utils:amd64 3.0.3
2026-09-20 18:27:08 status half-configured apt-utils:amd64 3.0.3
2026-09-20 18:27:08 status installed apt-utils:amd64 3.0.3
2026-09-20 18:27:08 configure init:amd64 1.69~deb13u1 <none>
2026-09-20 18:27:08 status unpacked init:amd64 1.69~deb13u1
2026-09-20 18:27:08 status half-configured init:amd64 1.69~deb13u1
2026-09-20 18:27:08 status installed init:amd64 1.69~deb13u1
2026-09-20 18:27:08 configure libtirpc-common:all 1.3.6+ds-1 <none>
2026-09-20 18:27:08 status unpacked libtirpc-common:all 1.3.6+ds-1
2026-09-20 18:27:08 status half-configured libtirpc-common:all 1.3.6+ds-1
2026-09-20 18:27:08 status installed libtirpc-common:all 1.3.6+ds-1
2026-09-20 18:27:08 configure libedit2:amd64 3.1-20250104-1 <none>
2026-09-20 18:27:08 status unpacked libedit2:amd64 3.1-20250104-1
2026-09-20 18:27:08 status half-configured libedit2:amd64 3.1-20250104-1
2026-09-20 18:27:08 status installed libedit2:amd64 3.1-20250104-1
2026-09-20 18:27:08 configure less:amd64 668-1 <none>
2026-09-20 18:27:08 status unpacked less:amd64 668-1
2026-09-20 18:27:08 status half-configured less:amd64 668-1
2026-09-20 18:27:08 status installed less:amd64 668-1
2026-09-20 18:27:08 configure libtext-wrapi18n-perl:all 0.06-10 <none>
2026-09-20 18:27:08 status unpacked libtext-wrapi18n-perl:all 0.06-10
2026-09-20 18:27:08 status half-configured libtext-wrapi18n-perl:all 0.06-10
2026-09-20 18:27:08 status installed libtext-wrapi18n-perl:all 0.06-10
2026-09-20 18:27:08 configure libelf1t64:amd64 0.192-4 <none>
2026-09-20 18:27:08 status unpacked libelf1t64:amd64 0.192-4
2026-09-20 18:27:08 status half-configured libelf1t64:amd64 0.192-4
2026-09-20 18:27:08 status installed libelf1t64:amd64 0.192-4
2026-09-20 18:27:08 configure libjansson4:amd64 2.14-2+b3 <none>
2026-09-20 18:27:08 status unpacked libjansson4:amd64 2.14-2+b3
2026-09-20 18:27:08 status half-configured libjansson4:amd64 2.14-2+b3
2026-09-20 18:27:08 status installed libjansson4:amd64 2.14-2+b3
2026-09-20 18:27:08 configure libkrb5support0:amd64 1.21.3-5+deb13u1 <none>
2026-09-20 18:27:08 status unpacked libkrb5support0:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:08 status half-configured libkrb5support0:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:08 status installed libkrb5support0:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:08 configure libcap2-bin:amd64 1:2.75-10+deb13u1+b3 <none>
2026-09-20 18:27:08 status unpacked libcap2-bin:amd64 1:2.75-10+deb13u1+b3
2026-09-20 18:27:08 status half-configured libcap2-bin:amd64 1:2.75-10+deb13u1+b3
2026-09-20 18:27:08 status installed libcap2-bin:amd64 1:2.75-10+deb13u1+b3
2026-09-20 18:27:09 configure linux-sysctl-defaults:all 4.12.1 <none>
2026-09-20 18:27:09 status unpacked linux-sysctl-defaults:all 4.12.1
2026-09-20 18:27:09 status half-configured linux-sysctl-defaults:all 4.12.1
2026-09-20 18:27:09 status installed linux-sysctl-defaults:all 4.12.1
2026-09-20 18:27:09 configure vim-common:all 2:9.1.1230-2 <none>
2026-09-20 18:27:09 status unpacked vim-common:all 2:9.1.1230-2
2026-09-20 18:27:09 status half-configured vim-common:all 2:9.1.1230-2
2026-09-20 18:27:09 status installed vim-common:all 2:9.1.1230-2
2026-09-20 18:27:09 configure libslang2:amd64 2.3.3-5+b2 <none>
2026-09-20 18:27:09 status unpacked libslang2:amd64 2.3.3-5+b2
2026-09-20 18:27:09 status half-configured libslang2:amd64 2.3.3-5+b2
2026-09-20 18:27:09 status installed libslang2:amd64 2.3.3-5+b2
2026-09-20 18:27:09 configure libproc2-0:amd64 2:4.0.4-9 <none>
2026-09-20 18:27:09 status unpacked libproc2-0:amd64 2:4.0.4-9
2026-09-20 18:27:09 status half-configured libproc2-0:amd64 2:4.0.4-9
2026-09-20 18:27:09 status installed libproc2-0:amd64 2:4.0.4-9
2026-09-20 18:27:09 configure libunistring5:amd64 1.3-2 <none>
2026-09-20 18:27:09 status unpacked libunistring5:amd64 1.3-2
2026-09-20 18:27:09 status half-configured libunistring5:amd64 1.3-2
2026-09-20 18:27:09 status installed libunistring5:amd64 1.3-2
2026-09-20 18:27:09 configure libmnl0:amd64 1.0.5-3 <none>
2026-09-20 18:27:09 status unpacked libmnl0:amd64 1.0.5-3
2026-09-20 18:27:09 status half-configured libmnl0:amd64 1.0.5-3
2026-09-20 18:27:09 status installed libmnl0:amd64 1.0.5-3
2026-09-20 18:27:09 configure dhcpcd-base:amd64 1:10.1.0-11+deb13u4 <none>
2026-09-20 18:27:09 status unpacked dhcpcd-base:amd64 1:10.1.0-11+deb13u4
2026-09-20 18:27:09 status half-configured dhcpcd-base:amd64 1:10.1.0-11+deb13u4
2026-09-20 18:27:09 status installed dhcpcd-base:amd64 1:10.1.0-11+deb13u4
2026-09-20 18:27:09 configure libncursesw6:amd64 6.5+20250216-2 <none>
2026-09-20 18:27:09 status unpacked libncursesw6:amd64 6.5+20250216-2
2026-09-20 18:27:09 status half-configured libncursesw6:amd64 6.5+20250216-2
2026-09-20 18:27:09 status installed libncursesw6:amd64 6.5+20250216-2
2026-09-20 18:27:09 configure libk5crypto3:amd64 1.21.3-5+deb13u1 <none>
2026-09-20 18:27:09 status unpacked libk5crypto3:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:09 status half-configured libk5crypto3:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:09 status installed libk5crypto3:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:09 configure libxtables12:amd64 1.8.11-2 <none>
2026-09-20 18:27:09 status unpacked libxtables12:amd64 1.8.11-2
2026-09-20 18:27:09 status half-configured libxtables12:amd64 1.8.11-2
2026-09-20 18:27:10 status installed libxtables12:amd64 1.8.11-2
2026-09-20 18:27:10 configure logsave:amd64 1.47.2-3+b12 <none>
2026-09-20 18:27:10 status unpacked logsave:amd64 1.47.2-3+b12
2026-09-20 18:27:10 status half-configured logsave:amd64 1.47.2-3+b12
2026-09-20 18:27:10 status installed logsave:amd64 1.47.2-3+b12
2026-09-20 18:27:10 configure libfdisk1:amd64 2.41.5-0+deb13u1 <none>
2026-09-20 18:27:10 status unpacked libfdisk1:amd64 2.41.5-0+deb13u1
2026-09-20 18:27:10 status half-configured libfdisk1:amd64 2.41.5-0+deb13u1
2026-09-20 18:27:10 status installed libfdisk1:amd64 2.41.5-0+deb13u1
2026-09-20 18:27:10 configure nano:amd64 8.4-1+deb13u1 <none>
2026-09-20 18:27:10 status unpacked nano:amd64 8.4-1+deb13u1
2026-09-20 18:27:10 status half-configured nano:amd64 8.4-1+deb13u1
2026-09-20 18:27:10 status installed nano:amd64 8.4-1+deb13u1
2026-09-20 18:27:10 configure sensible-utils:all 0.0.25 <none>
2026-09-20 18:27:10 status unpacked sensible-utils:all 0.0.25
2026-09-20 18:27:10 status half-configured sensible-utils:all 0.0.25
2026-09-20 18:27:10 status installed sensible-utils:all 0.0.25
2026-09-20 18:27:10 configure procps:amd64 2:4.0.4-9 <none>
2026-09-20 18:27:10 status unpacked procps:amd64 2:4.0.4-9
2026-09-20 18:27:10 status half-configured procps:amd64 2:4.0.4-9
2026-09-20 18:27:10 status installed procps:amd64 2:4.0.4-9
2026-09-20 18:27:10 configure netbase:all 6.5 <none>
2026-09-20 18:27:10 status unpacked netbase:all 6.5
2026-09-20 18:27:10 status half-configured netbase:all 6.5
2026-09-20 18:27:10 status installed netbase:all 6.5
2026-09-20 18:27:10 configure libkrb5-3:amd64 1.21.3-5+deb13u1 <none>
2026-09-20 18:27:10 status unpacked libkrb5-3:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:10 status half-configured libkrb5-3:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:10 status installed libkrb5-3:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:10 configure dmidecode:amd64 3.6-2 <none>
2026-09-20 18:27:10 status unpacked dmidecode:amd64 3.6-2
2026-09-20 18:27:10 status half-configured dmidecode:amd64 3.6-2
2026-09-20 18:27:10 status installed dmidecode:amd64 3.6-2
2026-09-20 18:27:10 configure readline-common:all 8.2-6 <none>
2026-09-20 18:27:10 status unpacked readline-common:all 8.2-6
2026-09-20 18:27:10 status half-configured readline-common:all 8.2-6
2026-09-20 18:27:10 status installed readline-common:all 8.2-6
2026-09-20 18:27:10 configure liblocale-gettext-perl:amd64 1.07-7+b1 <none>
2026-09-20 18:27:10 status unpacked liblocale-gettext-perl:amd64 1.07-7+b1
2026-09-20 18:27:10 status half-configured liblocale-gettext-perl:amd64 1.07-7+b1
2026-09-20 18:27:10 status installed liblocale-gettext-perl:amd64 1.07-7+b1
2026-09-20 18:27:11 configure libbpf1:amd64 1:1.5.0-3 <none>
2026-09-20 18:27:11 status unpacked libbpf1:amd64 1:1.5.0-3
2026-09-20 18:27:11 status half-configured libbpf1:amd64 1:1.5.0-3
2026-09-20 18:27:11 status installed libbpf1:amd64 1:1.5.0-3
2026-09-20 18:27:11 configure libkmod2:amd64 34.2-2 <none>
2026-09-20 18:27:11 status unpacked libkmod2:amd64 34.2-2
2026-09-20 18:27:11 status half-configured libkmod2:amd64 34.2-2
2026-09-20 18:27:11 status installed libkmod2:amd64 34.2-2
2026-09-20 18:27:11 configure libpopt0:amd64 1.19+dfsg-2 <none>
2026-09-20 18:27:11 status unpacked libpopt0:amd64 1.19+dfsg-2
2026-09-20 18:27:11 status half-configured libpopt0:amd64 1.19+dfsg-2
2026-09-20 18:27:11 status installed libpopt0:amd64 1.19+dfsg-2
2026-09-20 18:27:11 configure logrotate:amd64 3.22.0-1 <none>
2026-09-20 18:27:11 status unpacked logrotate:amd64 3.22.0-1
2026-09-20 18:27:11 status half-configured logrotate:amd64 3.22.0-1
2026-09-20 18:27:11 status installed logrotate:amd64 3.22.0-1
2026-09-20 18:27:11 configure libnewt0.52:amd64 0.52.25-1 <none>
2026-09-20 18:27:11 status unpacked libnewt0.52:amd64 0.52.25-1
2026-09-20 18:27:11 status half-configured libnewt0.52:amd64 0.52.25-1
2026-09-20 18:27:11 status installed libnewt0.52:amd64 0.52.25-1
2026-09-20 18:27:11 configure cron:amd64 3.0pl1-197 <none>
2026-09-20 18:27:11 status unpacked cron:amd64 3.0pl1-197
2026-09-20 18:27:11 status half-configured cron:amd64 3.0pl1-197
2026-09-20 18:27:12 status installed cron:amd64 3.0pl1-197
2026-09-20 18:27:12 configure debconf-i18n:all 1.5.91 <none>
2026-09-20 18:27:12 status unpacked debconf-i18n:all 1.5.91
2026-09-20 18:27:12 status half-configured debconf-i18n:all 1.5.91
2026-09-20 18:27:12 status installed debconf-i18n:all 1.5.91
2026-09-20 18:27:12 configure libnftnl11:amd64 1.2.9-1 <none>
2026-09-20 18:27:12 status unpacked libnftnl11:amd64 1.2.9-1
2026-09-20 18:27:12 status half-configured libnftnl11:amd64 1.2.9-1
2026-09-20 18:27:12 status installed libnftnl11:amd64 1.2.9-1
2026-09-20 18:27:12 configure e2fsprogs:amd64 1.47.2-3+b12 <none>
2026-09-20 18:27:12 status unpacked e2fsprogs:amd64 1.47.2-3+b12
2026-09-20 18:27:12 status half-configured e2fsprogs:amd64 1.47.2-3+b12
2026-09-20 18:27:12 status installed e2fsprogs:amd64 1.47.2-3+b12
2026-09-20 18:27:12 configure libidn2-0:amd64 2.3.8-2 <none>
2026-09-20 18:27:12 status unpacked libidn2-0:amd64 2.3.8-2
2026-09-20 18:27:12 status half-configured libidn2-0:amd64 2.3.8-2
2026-09-20 18:27:12 status installed libidn2-0:amd64 2.3.8-2
2026-09-20 18:27:12 configure vim-tiny:amd64 2:9.1.1230-2 <none>
2026-09-20 18:27:12 status unpacked vim-tiny:amd64 2:9.1.1230-2
2026-09-20 18:27:12 status half-configured vim-tiny:amd64 2:9.1.1230-2
2026-09-20 18:27:12 status installed vim-tiny:amd64 2:9.1.1230-2
2026-09-20 18:27:13 configure kmod:amd64 34.2-2 <none>
2026-09-20 18:27:13 status unpacked kmod:amd64 34.2-2
2026-09-20 18:27:13 status half-configured kmod:amd64 34.2-2
2026-09-20 18:27:13 status installed kmod:amd64 34.2-2
2026-09-20 18:27:13 configure libgssapi-krb5-2:amd64 1.21.3-5+deb13u1 <none>
2026-09-20 18:27:13 status unpacked libgssapi-krb5-2:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:13 status half-configured libgssapi-krb5-2:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:13 status installed libgssapi-krb5-2:amd64 1.21.3-5+deb13u1
2026-09-20 18:27:13 configure udev:amd64 257.13-1~deb13u1 <none>
2026-09-20 18:27:13 status unpacked udev:amd64 257.13-1~deb13u1
2026-09-20 18:27:13 status half-configured udev:amd64 257.13-1~deb13u1
2026-09-20 18:27:14 status installed udev:amd64 257.13-1~deb13u1
2026-09-20 18:27:14 configure libreadline8t64:amd64 8.2-6 <none>
2026-09-20 18:27:14 status unpacked libreadline8t64:amd64 8.2-6
2026-09-20 18:27:14 status half-configured libreadline8t64:amd64 8.2-6
2026-09-20 18:27:14 status installed libreadline8t64:amd64 8.2-6
2026-09-20 18:27:14 configure whiptail:amd64 0.52.25-1 <none>
2026-09-20 18:27:14 status unpacked whiptail:amd64 0.52.25-1
2026-09-20 18:27:14 status half-configured whiptail:amd64 0.52.25-1
2026-09-20 18:27:14 status installed whiptail:amd64 0.52.25-1
2026-09-20 18:27:14 configure iputils-ping:amd64 3:20240905-3 <none>
2026-09-20 18:27:14 status unpacked iputils-ping:amd64 3:20240905-3
2026-09-20 18:27:14 status half-configured iputils-ping:amd64 3:20240905-3
2026-09-20 18:27:14 status installed iputils-ping:amd64 3:20240905-3
2026-09-20 18:27:14 configure libnftables1:amd64 1.1.3-1 <none>
2026-09-20 18:27:14 status unpacked libnftables1:amd64 1.1.3-1
2026-09-20 18:27:14 status half-configured libnftables1:amd64 1.1.3-1
2026-09-20 18:27:14 status installed libnftables1:amd64 1.1.3-1
2026-09-20 18:27:14 configure nftables:amd64 1.1.3-1 <none>
2026-09-20 18:27:14 status unpacked nftables:amd64 1.1.3-1
2026-09-20 18:27:14 status half-configured nftables:amd64 1.1.3-1
2026-09-20 18:27:15 status installed nftables:amd64 1.1.3-1
2026-09-20 18:27:15 configure libtirpc3t64:amd64 1.3.6+ds-1 <none>
2026-09-20 18:27:15 status unpacked libtirpc3t64:amd64 1.3.6+ds-1
2026-09-20 18:27:15 status half-configured libtirpc3t64:amd64 1.3.6+ds-1
2026-09-20 18:27:15 status installed libtirpc3t64:amd64 1.3.6+ds-1
2026-09-20 18:27:15 configure iproute2:amd64 6.15.0-1 <none>
2026-09-20 18:27:15 status unpacked iproute2:amd64 6.15.0-1
2026-09-20 18:27:15 status half-configured iproute2:amd64 6.15.0-1
2026-09-20 18:27:15 status installed iproute2:amd64 6.15.0-1
2026-09-20 18:27:15 configure fdisk:amd64 2.41.5-0+deb13u1 <none>
2026-09-20 18:27:15 status unpacked fdisk:amd64 2.41.5-0+deb13u1
2026-09-20 18:27:15 status half-configured fdisk:amd64 2.41.5-0+deb13u1
2026-09-20 18:27:15 status installed fdisk:amd64 2.41.5-0+deb13u1
2026-09-20 18:27:15 configure ifupdown:amd64 0.8.44+deb13u1 <none>
2026-09-20 18:27:15 status unpacked ifupdown:amd64 0.8.44+deb13u1
2026-09-20 18:27:15 status half-configured ifupdown:amd64 0.8.44+deb13u1
2026-09-20 18:27:16 status installed ifupdown:amd64 0.8.44+deb13u1
2026-09-20 18:27:16 trigproc libc-bin:amd64 2.41-12+deb13u4 <none>
2026-09-20 18:27:16 status half-configured libc-bin:amd64 2.41-12+deb13u4
2026-09-20 18:27:16 status installed libc-bin:amd64 2.41-12+deb13u4
